timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741238297684,3440,16 Get Stock Prices Request,200,,User Thread Group 1-642,text,false,,369,352,477,477,http://localhost:8080/transaction/getStockPrices,3440,0,0
1741238297758,3367,16 Get Stock Prices Request,200,,User Thread Group 1-465,text,false,,369,339,476,476,http://localhost:8080/transaction/getStockPrices,3367,0,0
1741238297817,3310,16 Get Stock Prices Request,200,,User Thread Group 1-509,text,false,,369,343,475,475,http://localhost:8080/transaction/getStockPrices,3309,0,0
1741238297659,3468,16 Get Stock Prices Request,200,,User Thread Group 1-583,text,false,,369,339,475,475,http://localhost:8080/transaction/getStockPrices,3468,0,0
1741238297659,3469,16 Get Stock Prices Request,200,,User Thread Group 1-481,text,false,,369,349,473,473,http://localhost:8080/transaction/getStockPrices,3469,0,0
1741238294659,6469,15 Login Request,200,,User Thread Group 1-697,text,true,,535,243,473,473,http://localhost:8080/authentication/login,6469,0,0
1741238297823,3307,16 Get Stock Prices Request,200,,User Thread Group 1-594,text,false,,369,349,472,472,http://localhost:8080/transaction/getStockPrices,3306,0,0
1741238297820,3311,16 Get Stock Prices Request,200,,User Thread Group 1-463,text,false,,369,343,471,471,http://localhost:8080/transaction/getStockPrices,3310,0,0
1741238297787,3344,16 Get Stock Prices Request,200,,User Thread Group 1-634,text,false,,369,351,470,470,http://localhost:8080/transaction/getStockPrices,3344,0,0
1741238297777,3356,16 Get Stock Prices Request,200,,User Thread Group 1-320,text,false,,369,343,469,469,http://localhost:8080/transaction/getStockPrices,3356,0,0
1741238297913,3220,16 Get Stock Prices Request,200,,User Thread Group 1-417,text,false,,369,345,468,468,http://localhost:8080/transaction/getStockPrices,3220,0,0
1741238297919,3217,16 Get Stock Prices Request,200,,User Thread Group 1-534,text,false,,369,341,467,467,http://localhost:8080/transaction/getStockPrices,3217,0,0
1741238297834,3304,16 Get Stock Prices Request,200,,User Thread Group 1-568,text,false,,369,343,466,466,http://localhost:8080/transaction/getStockPrices,3302,0,0
1741238297878,3260,16 Get Stock Prices Request,200,,User Thread Group 1-293,text,false,,369,345,466,466,http://localhost:8080/transaction/getStockPrices,3260,0,0
1741238297854,3284,16 Get Stock Prices Request,200,,User Thread Group 1-469,text,false,,369,347,464,464,http://localhost:8080/transaction/getStockPrices,3284,0,0
1741238295659,5481,15 Login Request,200,,User Thread Group 1-830,text,true,,536,247,463,463,http://localhost:8080/authentication/login,5481,0,0
1741238297852,3288,16 Get Stock Prices Request,200,,User Thread Group 1-538,text,false,,369,340,463,463,http://localhost:8080/transaction/getStockPrices,3288,0,0
1741238297677,3464,16 Get Stock Prices Request,200,,User Thread Group 1-223,text,false,,369,340,462,462,http://localhost:8080/transaction/getStockPrices,3464,0,0
1741238297904,3237,16 Get Stock Prices Request,200,,User Thread Group 1-413,text,false,,369,348,461,461,http://localhost:8080/transaction/getStockPrices,3237,0,0
1741238297841,3301,16 Get Stock Prices Request,200,,User Thread Group 1-470,text,false,,369,343,460,460,http://localhost:8080/transaction/getStockPrices,3301,0,0
1741238297823,3319,16 Get Stock Prices Request,200,,User Thread Group 1-541,text,false,,369,352,459,459,http://localhost:8080/transaction/getStockPrices,3319,0,0
1741238297872,3271,16 Get Stock Prices Request,200,,User Thread Group 1-633,text,false,,369,347,458,458,http://localhost:8080/transaction/getStockPrices,3271,0,0
1741238297928,3215,16 Get Stock Prices Request,200,,User Thread Group 1-542,text,false,,369,348,457,457,http://localhost:8080/transaction/getStockPrices,3215,0,0
